ts	imei	mwra	p.android.chrome	p.android.settings	p.android.documentsui	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.gm	p.dogalize	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.android.vending	p.simulator	p.gms.persistent	p.katana	p.inputmethod.latin	p.android.gms	p.notifier	p.browser.provider
2018-05-05 11:48:00	3590433799317661388	0.00000	9.82264	16.74251	12.08894	12.26041	16.18262	15.15526	12.48064	80.18667	18.75035	71.73697	32.50594	94.10732	71.05662	10.79971	75.30721	47.10743	32.39038	23.55093	89.68900	50.72036
2018-05-05 11:49:00	359043379931766635	0.00000	14.90726	13.09246	10.54403	9.47165	18.41812	16.59893	13.74351	42.34688	58.93067	37.06069	82.97473	55.75890	7.69493	70.42521	71.56177	50.79051	91.89089	79.24145	62.22156	97.14143
2018-05-05 11:50:00	8630330696303482196	1.00000	8.55539	11.65734	12.22081	18.06645	6.75803	12.14305	6.17667	74.51150	63.09359	39.52706	18.63105	26.37556	54.21197	89.87878	13.64912	30.59913	35.25345	29.52724	8.18456	11.18010
2018-05-05 11:51:00	8630330696303482030	1.00000	9.86466	8.22384	14.58119	12.99198	12.76009	14.27235	11.24748	61.22567	45.97315	65.54108	88.41863	99.08740	97.99080	23.01969	6.01095	95.27278	16.52661	78.65447	53.35531	48.99588
2018-05-05 11:52:00	8630330696303481669	1.00000	9.15987	10.25183	14.03872	12.92369	9.03986	11.28609	9.85243	53.68885	49.30223	53.66029	70.98716	80.15742	89.86586	41.85165	86.75868	0.67434	80.90589	74.44637	41.48228	23.68004
2018-05-05 11:53:00	3590433799317661750	0.00000	17.10529	15.10625	12.41557	7.22171	10.58924	10.69872	13.68243	57.96614	33.67580	30.45558	27.49599	1.53773	23.91369	7.69746	3.49181	38.74698	10.82444	9.63376	93.93088	32.60932
2018-05-05 11:54:00	3590433799317662113	1.00000	13.43157	11.80842	10.15780	16.88318	9.63280	12.11628	6.12521	54.03580	39.19468	36.11684	75.74913	33.61103	94.79354	82.02546	37.21938	84.96613	0.72097	24.38841	33.84793	62.58883
2018-05-05 11:55:00	3590433799317662089	1.00000	13.49061	10.54702	13.67709	13.08675	14.04399	11.29546	11.36372	56.09073	50.50001	50.79568	78.30729	84.50410	22.28585	69.42706	50.52409	48.32025	74.67065	96.68733	56.33538	2.87516
2018-05-05 11:56:00	8630330696303481487	1.00000	13.78359	12.27434	9.88411	14.89752	11.60841	11.85087	10.47545	59.80224	58.31061	57.67445	18.09863	36.22310	32.77738	21.59895	74.89250	75.26513	62.29384	1.60891	52.23846	15.42243
2018-05-05 11:57:00	3590433799317662113	0.00000	16.87200	14.03541	9.80394	7.56010	10.57718	13.30047	13.61134	51.23266	50.78602	39.90931	43.88348	41.87084	84.60761	36.92016	99.97405	66.01275	48.22005	68.73496	46.33960	67.54725
2018-05-05 11:58:00	3590433799317662279	0.00000	13.04178	13.67528	12.93759	10.07129	9.44631	9.51720	11.16322	67.18143	63.85519	43.26232	83.56526	44.43772	96.49119	2.31250	70.75205	98.50508	0.93926	80.16027	27.54782	84.71086
2018-05-05 11:59:00	863033069630348610	1.00000	9.14565	10.49818	12.06600	16.75303	10.58801	15.63281	10.31487	59.42536	44.74553	69.05043	12.07481	28.48030	29.86250	46.92852	67.15960	59.62592	86.68553	87.23379	91.59639	24.74341
2018-05-05 12:00:00	3590433799317662386	1.00000	10.50782	8.01966	15.09835	15.83091	9.21135	16.15094	9.05378	74.42790	53.94696	40.89656	53.61596	19.82667	85.49081	85.05006	15.17674	6.17763	2.28329	4.77204	12.89378	43.07394
2018-05-05 12:01:00	3590433799317661305	1.00000	9.93994	11.44004	16.81280	13.66768	8.11251	14.58723	9.78225	53.24831	59.31738	44.33747	9.16051	88.75059	43.32380	8.12208	45.47013	10.15197	88.74514	68.61961	47.04632	22.83556
2018-05-05 12:02:00	863033069630348883	1.00000	8.44376	7.03840	16.22142	14.28260	10.03112	13.37445	10.78615	68.20622	62.30948	32.15039	48.99506	93.81523	46.30068	65.32132	86.85426	17.92689	81.05771	23.24847	61.49296	65.08661
2018-05-05 12:03:00	359043379931766650	1.00000	13.23671	12.17318	11.25237	15.89352	7.70390	16.42182	7.24137	41.33213	33.72702	39.93392	63.01953	22.08264	92.72636	73.26548	8.95628	71.71350	21.85643	64.76527	73.71202	42.63167
2018-05-05 12:04:00	8630330696303481461	1.00000	9.52220	4.15632	10.16699	14.41017	12.18514	12.43591	9.53386	45.52779	53.72145	54.44548	14.24618	89.48824	1.59975	86.30317	53.16198	21.87600	38.08594	93.59290	87.10000	23.50119
2018-05-05 12:05:00	863033069630348701	1.00000	7.95200	15.26609	12.44500	13.19104	9.55054	13.74601	10.50299	75.04984	51.84585	48.84396	51.71664	37.44523	75.41747	27.98678	77.32337	56.12925	38.03651	30.73242	37.53138	79.18309
2018-05-05 12:06:00	359043379931766049	1.00000	11.32033	5.42288	8.76150	11.04083	10.46436	15.29024	7.18650	46.55613	52.41057	37.11090	10.22595	55.13077	61.65839	42.81256	65.62326	86.63357	40.29025	15.67107	15.43407	28.78812
2018-05-05 12:07:00	863033069630348180	0.00000	9.67204	9.65471	11.74476	12.49685	9.20975	10.87398	16.82186	70.68526	58.72499	78.86859	3.95468	80.77897	92.13935	24.50095	97.80948	91.32659	24.55113	87.11812	31.86923	28.08343
2018-05-05 12:08:00	8630330696303481941	1.00000	7.72831	7.92598	13.71012	16.97033	6.76786	12.79446	7.87420	45.86701	55.37098	63.16391	91.56669	53.66196	62.34852	12.20000	65.29395	24.13598	11.26373	72.75999	70.65723	16.39657
2018-05-05 12:09:00	863033069630348669	1.00000	10.46891	10.67761	14.23035	13.23373	12.23734	14.90622	12.53548	63.54716	56.34412	43.96474	74.27362	97.44459	43.00736	21.80183	20.50580	91.41045	65.25011	73.92404	6.86305	4.89861
2018-05-05 12:10:00	3590433799317661974	1.00000	14.76814	11.95641	12.26755	13.19397	9.93400	11.72521	17.41200	72.65703	54.39045	80.66959	94.08152	28.00809	63.57859	81.94797	98.49180	57.98085	11.37045	3.58889	8.59102	31.51290
2018-05-05 12:11:00	863033069630348727	1.00000	15.76356	8.88451	9.43362	9.45948	10.64261	13.96365	15.42723	69.53570	33.08103	47.71155	49.38397	82.68633	49.95909	90.85176	88.05581	36.88724	86.66984	71.90444	51.67351	22.73083
2018-05-05 12:12:00	8630330696303482436	1.00000	10.86099	6.85724	10.24029	13.13305	8.50693	17.68370	6.20262	47.73714	49.24707	49.92194	92.67844	27.33100	76.61249	79.35386	49.85285	54.50022	9.57441	65.29185	28.12642	8.29098
2018-05-05 12:13:00	863033069630348792	0.00000	7.40655	14.40447	7.73890	10.55481	10.81170	13.96579	13.15355	61.66581	49.91297	26.47175	46.81933	75.08098	21.87282	55.79451	25.92823	8.90881	83.16266	81.22214	31.10394	52.25095
2018-05-05 12:14:00	863033069630348750	1.00000	10.32965	5.95687	10.26528	12.15540	12.48392	17.14914	12.46830	69.33701	66.58363	41.54447	23.98082	11.74149	56.72951	43.18032	78.07322	87.07183	35.28588	22.43732	41.88305	54.90170
2018-05-05 12:15:00	8630330696303481883	0.00000	13.02076	15.96044	12.78390	13.91983	11.94466	9.67830	12.73756	27.49688	49.91433	76.63608	30.50031	21.07599	37.08395	62.15616	53.08218	21.08449	87.07319	65.70392	10.40751	48.52936
2018-05-05 12:16:00	359043379931766676	0.00000	13.08819	11.38149	10.02695	12.89218	12.66235	14.09177	10.41445	58.51012	38.26253	41.88303	70.15367	16.42231	82.06184	29.35401	67.80671	22.77460	61.00922	30.94181	86.32240	97.52983
2018-05-05 12:17:00	359043379931766205	1.00000	10.78551	9.87421	11.36336	14.24303	12.38206	10.31818	9.93056	56.92550	53.32408	47.30420	16.24786	59.77739	76.81688	53.39039	64.48622	33.69461	30.70395	0.27650	19.78992	33.09167
2018-05-05 12:18:00	863033069630348446	1.00000	14.12731	8.75072	9.13498	15.60626	8.00311	14.48246	7.78707	57.15270	52.10860	76.91349	23.53774	96.60475	95.86712	20.84779	90.14188	83.89731	4.50237	77.82385	44.09777	26.39922
2018-05-05 12:19:00	3590433799317662204	1.00000	15.09064	10.85358	9.12472	13.07680	10.95529	14.61390	9.74412	50.73041	57.02252	35.47559	78.51840	5.68960	34.10402	87.50932	83.09847	95.95443	82.62032	21.63193	24.22692	80.92862
2018-05-05 12:20:00	863033069630348438	1.00000	16.64238	11.42295	8.78514	16.47832	11.36548	12.87024	10.04974	55.06124	61.84797	68.79273	23.01668	21.47597	71.05323	63.42073	28.50036	76.77538	78.32998	51.82410	98.38273	44.13150
2018-05-05 12:21:00	3590433799317661115	1.00000	9.36677	11.26698	14.35522	11.60253	14.29388	15.17021	10.34002	74.23298	36.94636	63.97953	71.88744	90.53108	86.50853	86.51920	9.92047	94.01115	49.98499	76.04464	96.99238	69.49821
2018-05-05 12:22:00	8630330696303481883	1.00000	12.63243	4.08586	10.93760	14.16188	11.21423	14.00629	9.09060	81.96131	49.74176	54.70757	16.96977	59.07540	64.94340	85.73685	96.86155	60.23311	18.07046	41.91092	76.76983	20.63673
2018-05-05 12:23:00	3590433799317661974	1.00000	14.20131	9.28097	8.38372	11.39582	12.29015	14.38273	10.77043	56.37992	46.37352	48.60368	87.40390	84.15026	68.53396	62.97370	25.21348	84.80835	80.70047	6.13710	51.60644	50.73746
2018-05-05 12:24:00	863033069630348008	1.00000	10.22902	7.90560	10.79487	15.76276	8.94404	11.94461	9.59706	41.63211	52.73939	39.80886	7.89313	24.52960	48.65845	44.53041	34.39344	8.31807	74.40337	21.41822	69.64864	52.53278
2018-05-05 12:25:00	3590433799317661610	1.00000	11.22201	13.72881	9.69591	13.02363	11.23542	12.11705	9.42791	28.48021	49.03248	33.89514	22.78173	18.08393	78.03211	33.92684	76.00441	37.25531	24.34886	72.39873	40.46592	21.79439
2018-05-05 12:26:00	863033069630348271	1.00000	8.60450	11.00918	14.71059	15.25699	9.70768	14.08129	9.03801	51.68041	55.44554	47.88142	21.63271	84.76007	14.62491	2.34411	49.85395	75.79704	74.93116	16.07797	5.41756	10.21331
2018-05-05 12:27:00	863033069630348156	1.00000	12.61278	8.94808	9.41542	13.32429	10.67262	13.64164	9.31553	72.93008	58.30066	23.83745	4.72494	90.69426	72.88165	9.37471	47.67538	27.54872	23.99328	86.93742	33.31145	35.41752
2018-05-05 12:28:00	8630330696303481388	0.00000	12.70402	14.98560	16.93710	10.04291	8.60823	11.28882	10.80786	63.35491	27.13754	38.27918	7.02169	48.37244	96.40327	87.98707	86.58421	7.40945	50.23655	26.33927	23.88489	93.13657
2018-05-05 12:29:00	8630330696303482311	0.00000	6.57006	18.71508	8.18378	13.74739	13.98821	14.30459	7.22744	40.34782	50.61135	73.00520	15.17802	4.64137	10.49626	1.16747	83.69137	73.49379	16.53855	74.61225	15.07051	64.97703
2018-05-05 12:30:00	863033069630348883	0.00000	13.79420	18.04335	11.89649	9.11224	15.81482	15.97097	14.64348	44.11702	57.02537	51.76876	3.50382	64.56279	28.43095	58.16993	49.55446	40.41721	25.61891	79.73043	48.19184	76.63957
2018-05-05 12:31:00	359043379931766882	0.00000	16.34822	13.01279	16.59159	7.08156	8.92685	8.59309	14.56495	45.67326	53.58806	33.67007	70.95168	45.64054	63.72035	12.15189	88.04109	40.56222	69.53773	16.03733	54.08914	56.75357
2018-05-05 12:32:00	863033069630348891	1.00000	13.85738	7.69369	10.25188	11.09448	9.60123	14.36707	11.57728	42.05466	40.04661	58.97107	77.22628	95.60706	61.71633	79.33699	50.39375	80.90983	24.84423	31.96520	19.88355	92.46870
2018-05-05 12:33:00	863033069630348875	1.00000	11.11112	7.34783	12.79162	12.55224	11.28706	14.70709	13.11482	37.38854	52.92208	39.05841	18.59865	2.96759	91.23894	56.09730	86.55825	79.65136	62.08812	94.53088	15.89308	67.09116
2018-05-05 12:34:00	3590433799317662097	1.00000	16.52401	10.45598	10.41029	13.82348	9.47371	14.67711	13.00555	48.25850	47.69555	52.57933	35.01626	53.16274	8.09622	28.25984	96.09959	82.31835	4.46537	34.30709	84.20748	28.09719
2018-05-05 12:35:00	863033069630348479	1.00000	11.21840	8.04663	12.66024	15.15284	11.82970	16.82814	10.83380	43.36457	43.10640	53.38944	88.18928	3.12349	26.33235	15.72957	62.92788	86.94311	89.51337	42.19812	76.48491	84.03818
2018-05-05 12:36:00	3590433799317661438	1.00000	15.31513	10.87436	12.86491	16.62404	10.74254	10.94376	12.69747	26.41775	55.88209	39.02885	23.02344	72.10035	71.09439	65.96919	89.10608	68.07559	2.38040	36.60820	45.57786	3.06773
2018-05-05 12:37:00	3590433799317661545	1.00000	14.75800	14.10739	14.27414	10.79952	13.56097	12.35404	13.16886	58.19762	57.51499	58.33503	91.77296	58.58742	27.29453	48.31462	67.53403	87.60870	71.54014	47.81553	76.15734	81.71248
2018-05-05 12:38:00	3590433799317661396	0.00000	7.77048	15.64506	10.38842	10.50062	13.65507	16.42375	14.57106	47.30106	56.64195	61.56929	81.24309	18.84893	37.10469	65.58103	46.08072	40.35008	21.45185	55.33375	94.80026	74.97537
2018-05-05 12:39:00	3590433799317661446	1.00000	17.78435	12.13428	11.85626	16.50626	10.49152	14.25547	12.47687	63.82968	54.03406	48.75416	0.96787	22.18069	6.95976	60.33717	68.41780	49.54288	76.09993	13.69979	52.83670	90.19757
2018-05-05 12:40:00	8630330696303482469	1.00000	14.68824	13.80080	14.59733	9.73374	10.01538	8.87896	15.82734	54.09310	36.38975	43.15650	49.51989	46.67083	5.74484	68.53879	51.44987	44.35908	99.27277	95.51594	76.37334	15.53220
2018-05-05 12:41:00	3590433799317661404	1.00000	12.75310	9.47890	8.82805	15.77164	10.36502	10.63796	10.34364	46.36243	40.19024	57.84509	69.80838	8.76448	26.48752	26.38907	84.35116	17.49663	73.83842	59.17822	45.23535	22.59819
2018-05-05 12:42:00	359043379931766866	1.00000	13.65322	5.94239	10.42278	10.61524	11.02130	15.45278	11.28603	50.21959	55.92021	50.27127	57.12994	71.20997	13.89691	59.79379	11.54593	24.41285	71.18933	24.72668	29.66872	36.73112
2018-05-05 12:43:00	3590433799317662089	1.00000	10.03089	7.69075	11.48290	11.07640	13.22690	13.28550	10.80074	64.48531	27.30769	40.55839	2.46086	39.00274	41.78283	18.37934	39.31456	17.96194	60.35869	87.68475	36.90100	38.39576
2018-05-05 12:44:00	8630330696303481123	1.00000	16.72825	14.07014	14.08524	14.96276	8.78045	15.23850	11.13487	26.18096	61.10659	25.81851	16.15469	8.38789	22.27519	82.71052	39.58310	59.20051	36.31486	62.32894	36.32223	39.22891
2018-05-05 12:45:00	3590433799317661248	0.00000	9.87631	11.08358	9.15876	11.05111	15.74448	13.99990	13.78292	55.19210	46.69849	47.21914	89.53589	83.41381	38.16646	82.94824	30.28322	0.22672	73.33370	17.97528	14.27893	68.87513
2018-05-05 12:46:00	3590433799317661396	0.00000	17.85964	16.56301	16.25166	10.85278	11.63684	8.49729	12.65418	50.15128	48.71422	38.57689	18.14670	57.06326	69.82993	76.44419	9.34507	33.14661	38.18812	33.51818	62.26629	54.22145
2018-05-05 12:47:00	863033069630348107	1.00000	11.92278	11.57144	14.24332	14.81023	9.75058	12.92598	9.83525	17.25965	39.60183	49.84716	61.76559	34.23009	69.24878	58.69472	36.48640	14.15397	10.29110	49.56108	12.30513	45.04221
2018-05-05 12:48:00	3590433799317662048	1.00000	6.70515	10.46052	15.88597	13.95397	5.90760	14.28046	8.60358	37.65517	60.30151	49.10899	8.01418	74.73612	44.57552	5.80922	67.52709	10.40687	74.87723	98.16334	65.75295	95.17932
2018-05-05 12:49:00	863033069630348214	1.00000	12.50639	9.44934	12.11831	15.56804	8.61321	13.45582	10.90450	63.24590	57.79551	46.21834	34.04382	94.52462	12.82154	71.65098	16.98103	83.94367	24.47546	97.03676	26.03330	75.50715
2018-05-05 12:50:00	3590433799317661263	0.00000	15.46051	14.53844	16.15305	10.41847	9.15472	6.17340	12.07690	51.22167	58.05220	55.36521	60.69140	53.12597	89.54740	52.93995	73.48628	92.98099	58.14580	27.39354	40.99408	63.03932
2018-05-05 12:51:00	359043379931766064	1.00000	9.98500	11.19091	13.69183	13.89653	12.86903	14.44677	11.11199	64.12895	70.77929	42.80453	45.54070	41.35841	59.67468	55.34295	77.42349	89.37442	65.10121	34.40857	67.94120	6.08654
2018-05-05 12:52:00	3590433799317662097	0.00000	11.55183	11.27825	13.12611	19.02392	7.77657	10.91440	10.35092	22.45295	76.04065	59.58211	59.41032	47.45020	80.04556	71.82332	16.28824	58.05465	0.38943	36.67994	55.45555	10.00197
2018-05-05 12:53:00	8630330696303481305	1.00000	11.80128	13.64828	15.47817	16.37162	7.38156	14.33558	8.47385	61.13612	56.47076	56.06989	17.41656	81.15565	69.75504	30.48683	7.59824	51.70412	83.14802	28.42520	93.67852	99.29874
2018-05-05 12:54:00	863033069630348677	1.00000	9.62013	8.40579	13.14574	13.14243	10.69017	14.44448	9.31869	70.71751	43.05041	51.00151	48.51659	90.57032	16.57876	91.96577	50.77057	25.81809	58.91208	72.41351	6.72101	58.45444
2018-05-05 12:55:00	8630330696303482428	1.00000	13.05088	11.32086	11.38601	14.00398	11.24937	7.57424	10.26842	47.03063	59.79123	30.62029	18.57549	8.57930	22.84736	29.26642	24.09964	44.06113	79.11021	83.98103	15.49309	88.93124
2018-05-05 12:56:00	3590433799317662352	1.00000	10.04753	15.70396	7.37876	8.53579	14.87743	16.17618	15.42627	77.04613	48.48229	34.01984	39.44316	30.16841	59.50808	14.86158	25.96526	22.98292	87.92844	18.13700	89.08708	24.82531
2018-05-05 12:57:00	8630330696303482063	0.00000	12.72519	11.62628	14.50625	14.61505	9.10412	13.92735	8.14455	53.54767	48.12375	50.21496	38.40619	75.10904	37.81230	74.98677	80.62976	33.21320	47.17618	0.61681	62.97906	85.63418
2018-05-05 12:58:00	359043379931766601	1.00000	9.72629	14.74203	7.10470	10.21940	12.56772	15.01993	14.53076	46.17533	58.73864	52.80820	61.54091	86.32120	43.13049	42.80144	99.39750	33.42620	67.89421	30.96738	24.33924	3.28919
2018-05-05 12:59:00	3590433799317661131	1.00000	13.73921	10.12118	11.78127	14.01650	13.46266	11.53015	12.22513	61.18333	42.06663	56.35646	83.19652	63.64795	11.27544	63.80702	65.68429	95.47082	98.85509	16.32940	30.93046	51.09514
2018-05-05 13:00:00	359043379931766288	1.00000	8.96586	9.52891	17.62895	14.74173	9.94161	15.57678	13.61746	46.58317	66.99780	54.88007	79.32842	89.61499	72.33421	76.90462	88.23554	34.90415	45.69554	37.92823	24.81554	13.82002
2018-05-05 13:01:00	8630330696303481487	1.00000	13.54833	12.46408	16.45935	14.18273	11.73122	15.88528	14.27443	39.54365	50.70603	50.01288	70.46762	90.54360	83.15337	24.35075	15.87084	62.94746	17.23417	89.17944	23.44878	47.63619
2018-05-05 13:02:00	863033069630348966	1.00000	10.84752	11.24279	11.99081	13.37941	9.89507	8.13249	9.12454	40.59629	49.60699	54.99453	9.73280	51.06069	86.49455	71.90333	89.82496	91.91714	54.99433	98.26093	2.03299	42.10499
2018-05-05 13:03:00	8630330696303481198	1.00000	14.19957	8.49479	9.51473	12.30619	10.21893	13.44322	11.26413	54.11223	49.39976	49.47777	21.11987	15.87070	49.00735	2.51951	84.36053	66.57622	1.81388	49.62285	35.14979	53.17471
2018-05-05 13:04:00	359043379931766288	1.00000	11.03680	12.37515	11.93618	13.74505	6.05138	14.92685	8.52081	46.11393	46.66045	64.33976	16.27920	58.43224	94.74397	78.60059	62.80401	22.50637	26.62904	9.07966	8.94382	82.98431
2018-05-05 13:05:00	359043379931766932	1.00000	10.81533	15.02438	15.95885	13.96970	8.51548	10.17925	11.11197	67.34463	30.81748	31.02549	50.07512	2.13460	49.01770	59.53779	9.06120	6.29815	85.47140	14.67610	32.91476	1.90921
2018-05-05 13:06:00	3590433799317662303	1.00000	15.95214	15.91381	9.21693	15.28843	12.09969	15.18726	8.32681	55.85776	67.00700	31.02244	20.15104	33.88371	85.89958	58.56085	8.52226	75.38074	27.00714	83.28100	29.61713	41.63956
2018-05-05 13:07:00	863033069630348446	0.00000	11.14918	14.43768	13.20891	9.81647	15.00636	13.21797	14.72888	40.77338	54.04384	35.55042	33.84740	74.20442	34.88848	68.54465	15.29870	40.86730	50.10561	37.68276	72.95097	0.25627
2018-05-05 13:08:00	359043379931766833	0.00000	11.85473	14.33546	12.24796	9.78378	13.09643	12.43678	14.60500	51.77920	61.74304	55.42077	98.65586	16.79316	36.87462	32.97248	96.27233	90.90916	12.44667	71.36528	88.31111	77.90522
2018-05-05 13:09:00	8630330696303481784	1.00000	12.43982	10.96088	10.14463	18.40794	7.17025	10.80482	9.23003	43.60027	41.53326	50.79031	17.31853	80.93841	55.83900	97.10794	96.47038	2.55869	52.19794	29.56961	45.92904	83.82483
2018-05-05 13:10:00	359043379931766106	1.00000	14.62476	11.07014	9.99041	12.41894	11.50511	16.09585	11.28319	70.38905	64.29536	47.20910	65.03802	37.59316	70.58143	17.29904	43.94161	96.43594	68.43438	62.30811	90.74983	26.59161
2018-05-05 13:11:00	8630330696303481917	0.00000	16.90405	11.56008	10.22243	12.25427	11.52876	15.80528	10.77126	50.63822	35.16717	67.16455	31.74612	77.26655	59.82268	24.25764	96.63747	36.99220	11.20300	58.05927	20.10265	30.10848
2018-05-05 13:12:00	359043379931766866	0.00000	14.74518	12.99736	13.89339	9.52567	9.22695	11.71081	13.48776	64.96885	40.19606	43.13891	16.00327	23.69830	58.29171	66.29934	7.50497	77.87201	51.26258	45.93776	91.56700	77.99151
2018-05-05 13:13:00	3590433799317661966	1.00000	12.44763	10.74142	11.26999	12.65092	13.55941	11.15699	12.29030	68.38372	25.55962	49.05002	7.86734	75.91694	54.05925	86.61365	21.65456	61.91190	26.26247	7.34510	56.54402	25.29304
2018-05-05 13:14:00	8630330696303481024	0.00000	14.27306	15.62216	14.20717	10.60539	9.38461	9.27028	13.39246	64.93282	71.25683	43.11639	88.89924	21.97691	81.98639	91.15338	88.17637	28.45637	10.97626	18.05004	59.10672	91.70252
2018-05-05 13:15:00	3590433799317661743	1.00000	13.01953	11.30456	11.73245	13.17453	13.15732	14.75463	10.75842	56.49456	49.34118	55.77914	88.10089	94.78793	96.45710	34.38986	80.10830	71.74105	53.64285	40.48221	98.46640	81.93974
2018-05-05 13:16:00	3590433799317661016	0.00000	8.34980	14.86252	10.96155	10.90426	15.80853	15.41762	12.72383	57.60596	46.82364	46.40775	82.06641	14.21039	1.58809	13.22864	98.92933	46.80177	37.46450	85.07992	48.74671	2.62924
2018-05-05 13:17:00	3590433799317661743	1.00000	13.17184	10.65430	11.88110	12.76678	9.57386	13.19981	12.82087	41.62598	45.38362	55.66931	75.81929	83.70941	11.57749	30.45660	68.63874	40.67775	5.30779	91.83665	0.99290	3.86603
2018-05-05 13:18:00	863033069630348123	0.00000	15.28452	15.09936	13.70067	11.99633	11.16668	9.59302	12.20527	56.91878	62.43980	62.82876	75.66383	66.30575	97.07323	83.59440	46.69834	45.90881	5.61324	62.19820	2.11759	55.36244
